Year,Location,Plant_Date,County,Date,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,,,,
2019,Canal,5/3/19,Colusa,2019-08-18,58.8,82.8,Williams250,58.6,84.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-19,57.9,84.6,Williams250,57.6,85.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-20,57.8,85.5,Williams250,56.7,86.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-21,59.7,90.8,Williams250,57.6,90.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-22,64.4,95.2,Williams250,65.5,100.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-23,62.2,91.6,Williams250,60.5,94.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-24,61.4,90.6,Williams250,60.7,93.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-25,61.3,93.5,Williams250,62.8,95.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-26,62.8,96.4,Williams250,65.2,102.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-27,61.8,92.1,Williams250,63.2,94.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-28,62.3,88.5,Williams250,62.5,91.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-29,61.5,86.5,Williams250,61.2,88.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-30,54.8,88.8,Williams250,55.5,99.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-08-31,57.5,90.6,Williams250,59.6,92.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-01,60.5,91.3,Williams250,59.1,93.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-02,59.6,90.1,Williams250,59.1,93.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-03,55.3,89.9,Williams250,55.2,94.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-04,58.6,92.9,Williams250,57.6,99.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-05,60.2,88.4,Williams250,60.8,89.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-06,53.7,88.5,Williams250,53.7,88.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-07,53.5,80.9,Williams250,53.7,83.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-08,52.3,81.2,Williams250,52.6,82.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-09,53.4,82.2,Williams250,57.3,83.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-10,50.6,80.4,Williams250,51.8,82.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-11,51.9,86.0,Williams250,53.3,90.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-12,49.6,90.9,Williams250,53.1,100.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-13,50.1,95.2,Williams250,51.9,97.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-14,52.7,92.0,Williams250,56.6,90.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-15,48.5,88.0,Williams250,52.9,90.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-16,57.0,75.4,Williams250,54.0,78.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-17,46.8,80.6,Williams250,47.9,79.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-18,52.1,78.9,Williams250,51.2,78.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-19,45.7,77.9,Williams250,46.3,81.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-20,51.5,84.7,Williams250,50.5,84.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-21,54.6,86.6,Williams250,54.8,89.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-22,50.0,85.8,Williams250,50.8,85.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,Canal,5/3/19,Colusa,2019-09-23,50.1,81.1,Williams250,55.0,87.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-20,53.8,67.8,Woodland226,44.2,69.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-21,50.4,67.0,Woodland226,49.7,66.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-22,50.3,74.3,Woodland226,49.4,76.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-23,60.3,78.4,Woodland226,58.3,79.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-24,55.1,79.6,Woodland226,54.0,78.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-25,53.9,72.7,Woodland226,51.4,74.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-26,51.4,61.9,Woodland226,51.8,63.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-27,52.2,71.2,Woodland226,51.8,73.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-28,53.0,81.0,Woodland226,52.9,84.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-29,56.5,84.1,Woodland226,55.5,88.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-30,55.9,82.8,Woodland226,55.6,83.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-05-31,61.6,86.6,Woodland226,61.5,89.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-01,67.3,90.4,Woodland226,63.9,92.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-02,58.7,88.1,Woodland226,58.2,87.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-03,60.2,90.5,Woodland226,57.1,90.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-04,67.2,95.8,Woodland226,60.6,96.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-05,73.7,96.1,Woodland226,66.7,96.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-06,61.6,86.4,Woodland226,59.6,86.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-07,58.3,76.7,Woodland226,58.4,79.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-08,59.1,80.7,Woodland226,61.9,84.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-09,61.1,89.5,Woodland226,66.9,91.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-10,65.3,98.2,Woodland226,64.1,101.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-11,70.6,99.5,Woodland226,67.6,101.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-12,73.6,99.8,Woodland226,69.1,101.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-13,64.1,91.9,Woodland226,62.0,92.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-14,58.1,89.3,Woodland226,55.8,89.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-15,56.4,83.1,Woodland226,54.0,82.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-16,55.8,89.5,Woodland226,51.6,88.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-17,61.5,93.3,Woodland226,56.7,96.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-18,71.4,98.6,Woodland226,64.7,103.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-19,64.5,96.0,Woodland226,60.5,98.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-20,59.3,88.5,Woodland226,57.6,90.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-21,65.1,84.1,Woodland226,66.9,86.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-22,64.8,88.2,Woodland226,64.2,91.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-23,62.6,92.2,Woodland226,58.0,95.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-24,61.9,91.1,Woodland226,59.7,93.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-25,61.3,89.6,Woodland226,60.3,91.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-26,58.9,81.2,Woodland226,58.8,81.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-27,54.4,78.3,Woodland226,53.0,81.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-28,59.8,82.8,Woodland226,58.9,84.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-29,53.9,85.2,Woodland226,53.2,87.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-06-30,57.8,86.3,Woodland226,56.5,88.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-01,55.7,86.2,Woodland226,54.5,87.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-02,56.6,85.4,Woodland226,55.6,87.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-03,59.0,86.2,Woodland226,58.1,88.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-04,59.1,90.0,Woodland226,56.5,91.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-05,62.0,90.8,Woodland226,59.2,94.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-06,59.1,87.8,Woodland226,57.5,91.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-07,59.6,84.0,Woodland226,58.6,85.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-08,55.6,80.4,Woodland226,55.0,81.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-09,56.3,85.1,Woodland226,55.2,86.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-10,60.6,89.1,Woodland226,60.1,89.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-11,60.1,90.6,Woodland226,59.3,92.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-12,61.1,91.5,Woodland226,67.2,94.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-13,60.2,92.2,Woodland226,59.2,95.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-14,60.3,88.8,Woodland226,59.2,92.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-15,63.3,90.9,Woodland226,61.6,95.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-16,63.3,87.7,Woodland226,61.5,91.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-17,60.4,88.5,Woodland226,58.1,93.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-18,63.6,86.7,Woodland226,61.7,88.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-19,59.2,85.7,Woodland226,57.2,87.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-20,58.9,85.1,Woodland226,56.8,87.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-21,59.1,86.7,Woodland226,56.5,91.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-22,63.7,90.9,Woodland226,62.2,96.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-23,61.8,89.2,Woodland226,60.8,96.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-24,61.5,92.7,Woodland226,57.3,97.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-25,64.8,90.8,Woodland226,63.0,98.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-26,61.6,88.7,Woodland226,60.2,94.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-27,61.6,99.8,Woodland226,56.7,106.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-28,67.3,93.8,Woodland226,66.5,101.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-29,61.0,86.8,Woodland226,60.5,92.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-30,57.2,84.9,Woodland226,56.6,88.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-07-31,58.1,87.5,Woodland226,54.2,93.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-01,58.5,85.8,Woodland226,57.3,89.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-02,60.9,89.6,Woodland226,59.7,93.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-03,62.1,91.7,Woodland226,60.4,97.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-04,59.2,92.3,Woodland226,59.3,95.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-05,59.7,93.3,Woodland226,58.7,94.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-06,61.7,91.9,Woodland226,63.8,96.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-07,59.2,87.1,Woodland226,59.7,94.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-08,56.9,81.7,Woodland226,55.1,86.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-09,57.9,81.6,Woodland226,57.1,87.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-10,62.1,84.0,Woodland226,62.7,85.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-11,59.7,87.1,Woodland226,57.7,90.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-12,60.5,89.6,Woodland226,59.2,94.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-13,60.6,91.1,Woodland226,59.9,100.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-14,62.7,95.1,Woodland226,63.8,104.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-15,65.7,95.1,Woodland226,67.9,103.1,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-16,66.6,94.8,Woodland226,67.4,101.5,Heading,Heading,preHeading,preHeading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-17,61.8,87.3,Woodland226,61.9,90.5,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-18,57.3,83.1,Woodland226,57.1,86.2,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-19,57.0,84.1,Woodland226,56.2,86.1,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-20,56.9,84.3,Woodland226,55.6,90.1,Heading,Heading,preHeading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-21,58.0,88.9,Woodland226,56.7,95.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-22,64.5,90.6,Woodland226,66.1,97.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-23,63.3,93.7,Woodland226,64.1,97.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-24,61.2,91.8,Woodland226,60.9,98.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-25,63.9,92.6,Woodland226,64.7,99.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-26,62.5,94.9,Woodland226,62.5,100.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-27,61.3,93.3,Woodland226,62.2,99.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-28,61.6,88.7,Woodland226,63.0,94.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-29,61.5,88.1,Woodland226,62.9,91.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-30,57.3,89.1,Woodland226,56.4,96.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-08-31,58.9,90.8,Woodland226,60.8,98.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-01,59.2,92.2,Woodland226,60.0,99.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-02,59.0,91.8,Woodland226,60.4,97.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-03,58.2,89.4,Woodland226,57.9,95.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-04,57.9,92.1,Woodland226,59.9,97.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-05,61.0,87.1,Woodland226,62.6,94.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-06,56.6,87.6,Woodland226,58.3,92.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-07,57.0,80.2,Woodland226,56.3,82.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-08,55.0,80.4,Woodland226,55.4,84.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-09,55.1,80.3,Woodland226,55.2,85.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-10,52.9,77.8,Woodland226,52.3,81.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-11,52.4,81.9,Woodland226,54.9,89.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-12,51.7,88.4,Woodland226,55.7,93.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-13,54.2,90.8,Woodland226,56.9,100.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-14,53.9,90.3,Woodland226,58.4,96.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-15,54.6,87.1,Woodland226,55.8,91.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-16,54.0,76.6,Woodland226,56.5,78.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-17,49.5,77.9,Woodland226,53.1,81.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-18,54.1,77.9,Woodland226,57.9,78.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-19,48.1,74.6,Woodland226,52.3,79.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-20,51.2,78.5,Woodland226,58.4,84.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2019,ErdmanGallagher,5/20/19,NorthYolo,2019-09-21,53.4,82.6,Woodland226,59.7,87.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
