Location,Date,Year,County,LocMinTempF,LocMaxTempF,PRISMMinTempF,PRISMMaxTempF,MINDif_OUT,MAXDif_OUT
ErdmanGallagher,2017-07-18,2017,NorthYolo,57.765,87.3,65.23879929,101.3072029,0,0
ErdmanGallagher,2017-07-19,2017,NorthYolo,57.807,86.799,57.23600082,91.35680313,0,0
ErdmanGallagher,2017-07-20,2017,NorthYolo,58.325,88.122,56.24960022,94.25479736,0,0
ErdmanGallagher,2017-07-21,2017,NorthYolo,58.755,92.903,59.19799938,94.23140335,0,0
ErdmanGallagher,2017-07-22,2017,NorthYolo,59.959,100.607,59.98459988,95.92519989,0,0
ErdmanGallagher,2017-07-23,2017,NorthYolo,64.974,97.257,60.24920044,100.0777985,0,0
ErdmanGallagher,2017-07-24,2017,NorthYolo,61.72,89.177,65.34860077,101.317997,0,0
ErdmanGallagher,2017-07-25,2017,NorthYolo,59.572,90.797,60.91519852,93.02719879,0,0
ErdmanGallagher,2017-07-26,2017,NorthYolo,59.529,93.281,59.31319962,93.76880341,0,0
ErdmanGallagher,2017-07-27,2017,NorthYolo,61.032,94.419,60.575,95.91080093,0,0
ErdmanGallagher,2017-07-28,2017,NorthYolo,62.791,94.086,62.38939896,100.405397,0,0
ErdmanGallagher,2017-07-29,2017,NorthYolo,58.411,94.991,60.79459953,100.0255997,0,0
ErdmanGallagher,2017-07-30,2017,NorthYolo,58.928,94.419,58.68320065,96.11960297,0,0
ErdmanGallagher,2017-07-31,2017,NorthYolo,59.702,95.855,58.77859974,98.72060242,0,0
ErdmanGallagher,2017-08-01,2017,NorthYolo,63.946,93.943,62.43259926,99.53059692,0,0
ErdmanGallagher,2017-08-02,2017,NorthYolo,65.53,93.517,64.63759995,102.7381996,0,0
ErdmanGallagher,2017-08-03,2017,NorthYolo,66.173,92.433,67.0567997,101.5663979,0,0
ErdmanGallagher,2017-08-04,2017,NorthYolo,67.329,88.306,70.2662014,101.1110008,0,0
ErdmanGallagher,2017-08-05,2017,NorthYolo,65.829,87.894,69.92420044,94.32320099,0,0
ErdmanGallagher,2017-08-06,2017,NorthYolo,60.433,87.573,62.52440033,94.19179764,0,0
ErdmanGallagher,2017-08-07,2017,NorthYolo,59.142,88.718,59.62819996,91.36220016,0,0
ErdmanGallagher,2017-08-08,2017,NorthYolo,59.916,89.454,58.80379963,92.71040115,0,0
ErdmanGallagher,2017-08-09,2017,NorthYolo,58.669,88.718,59.47160015,94.5175972,0,0
ErdmanGallagher,2017-08-10,2017,NorthYolo,59.529,89.593,59.19980011,92.26940308,0,0
ErdmanGallagher,2017-08-11,2017,NorthYolo,61.506,91.029,59.49499931,94.3574028,0,0
ErdmanGallagher,2017-08-12,2017,NorthYolo,61.119,90.147,61.7269989,96.53720016,0,0
ErdmanGallagher,2017-08-13,2017,NorthYolo,58.669,87.073,60.57140026,96.62180176,0,0
ErdmanGallagher,2017-08-14,2017,NorthYolo,59.659,81.199,59.10260029,91.94359665,0,0
ErdmanGallagher,2017-08-15,2017,NorthYolo,55.906,82.308,57.40160084,83.65099945,0,0
ErdmanGallagher,2017-08-16,2017,NorthYolo,56.599,85.939,55.82839985,84.66800041,0,0
ErdmanGallagher,2017-08-17,2017,NorthYolo,60.303,89.132,56.83459988,89.17519989,0,0
ErdmanGallagher,2017-08-18,2017,NorthYolo,59.572,89.915,61.12759857,93.65900192,0,0
ErdmanGallagher,2017-08-19,2017,NorthYolo,61.119,89.962,60.97639923,95.3905983,0,0
ErdmanGallagher,2017-08-20,2017,NorthYolo,58.798,87.391,60.74060001,94.47440033,0,0
ErdmanGallagher,2017-08-21,2017,NorthYolo,60.948,84.004,59.93779984,92.03540115,0,0
ErdmanGallagher,2017-08-22,2017,NorthYolo,62.233,89.132,62.22200165,86.83159981,0,0
ErdmanGallagher,2017-08-23,2017,NorthYolo,60.647,92.244,62.4451992,93.86060104,0,0
ErdmanGallagher,2017-08-24,2017,NorthYolo,58.669,88.122,61.82599945,97.59380341,0,0
ErdmanGallagher,2017-08-25,2017,NorthYolo,56.469,89.362,57.94340019,92.37739868,0,0
ErdmanGallagher,2017-08-26,2017,NorthYolo,59.358,96.917,56.13259926,95.92879791,0,0
ErdmanGallagher,2017-08-27,2017,NorthYolo,63.005,100.108,60.96740074,104.3761993,0,0
ErdmanGallagher,2017-08-28,2017,NorthYolo,62.49,98.773,66.3655983,106.8080025,0,0
ErdmanGallagher,2017-08-29,2017,NorthYolo,63.862,92.62,65.47820168,107.601799,0,0
ErdmanGallagher,2017-08-30,2017,NorthYolo,57.936,92.244,63.2155983,100.3279984,0,0
ErdmanGallagher,2017-08-31,2017,NorthYolo,57.893,91.308,57.89839916,97.8385994,0,0
ErdmanGallagher,2017-09-01,2017,NorthYolo,61.248,95.711,57.12800007,99.8059967,0,0
ErdmanGallagher,2017-09-02,2017,NorthYolo,62.962,99.316,65.78959885,106.7395988,0,0
ErdmanGallagher,2017-09-03,2017,NorthYolo,64.632,94.134,67.48879929,105.6218018,0,0
ErdmanGallagher,2017-09-04,2017,NorthYolo,65.316,92.856,70.34360008,103.6255997,0,0
ErdmanGallagher,2017-09-05,2017,NorthYolo,65.059,88.306,69.85759926,95.68400192,0,0
ErdmanGallagher,2017-09-06,2017,NorthYolo,65.487,90.565,69.18979874,91.03999863,0,0
ErdmanGallagher,2017-09-07,2017,NorthYolo,62.791,77.553,66.93620071,93.16579819,0,0
ErdmanGallagher,2017-09-08,2017,NorthYolo,59.272,85.849,59.83519955,77.90360146,0,0
ErdmanGallagher,2017-09-09,2017,NorthYolo,58.152,89.638,59.09900055,88.78279915,0,0
ErdmanGallagher,2017-09-10,2017,NorthYolo,59.959,92.667,60.76039944,92.26040115,0,0
ErdmanGallagher,2017-09-11,2017,NorthYolo,63.604,93.517,63.29659843,97.60640335,0,0
ErdmanGallagher,2017-09-12,2017,NorthYolo,61.761,92.667,66.90739937,97.68200302,0,0
ErdmanGallagher,2017-09-13,2017,NorthYolo,61.72,85.397,65.22079887,94.65800247,0,0
ErdmanGallagher,2017-09-14,2017,NorthYolo,57.936,76.419,61.71800041,83.23339882,0,0
ErdmanGallagher,2017-09-15,2017,NorthYolo,53.994,82.665,56.68519955,77.31860008,0,0
ErdmanGallagher,2017-09-16,2017,NorthYolo,51.193,84.004,54.8456007,84.45919838,0,0
ErdmanGallagher,2017-09-17,2017,NorthYolo,49.737,84.362,54.8114006,85.69760132,0,0
ErdmanGallagher,2017-09-18,2017,NorthYolo,52.466,82.841,53.76379929,86.00360146,0,0
ErdmanGallagher,2017-09-19,2017,NorthYolo,48.049,77.727,54.12380066,82.88959885,0,0
ErdmanGallagher,2017-09-20,2017,NorthYolo,53.166,77.117,51.99799938,78.3230011,0,0
ErdmanGallagher,2017-09-21,2017,NorthYolo,45.444,74.25,52.80979977,78.13040047,0,0
ErdmanGallagher,2017-09-22,2017,NorthYolo,44.764,74.727,48.60500069,73.0364006,0,0
ErdmanGallagher,2017-09-23,2017,NorthYolo,46.931,76.768,47.56639957,74.92460022,0,0
ErdmanGallagher,2017-09-24,2017,NorthYolo,45.896,80.58,52.23740005,79.66580162,0,0
ErdmanGallagher,2017-09-25,2017,NorthYolo,48.182,84.812,51.33559933,83.22260132,0,0
ErdmanGallagher,2017-09-26,2017,NorthYolo,53.121,88.075,51.4706007,86.86399918,0,0
ErdmanGallagher,2017-09-27,2017,NorthYolo,48.938,90.612,55.15699959,91.97959747,0,0
ErdmanGallagher,2017-09-28,2017,NorthYolo,47.019,88.351,53.74940033,90.88700027,0,0
ErdmanGallagher,2017-09-29,2017,NorthYolo,48.137,83.646,53.62879963,90.12919769,0,0
ErdmanGallagher,2017-09-30,2017,NorthYolo,48.895,84.945,55.51339951,84.53120003,0,0
ErdmanGallagher,2017-10-01,2017,NorthYolo,52.335,78.382,54.14719982,84.13700027,0,0
ErdmanGallagher,2017-10-02,2017,NorthYolo,44.674,75.333,57.4951992,80.83759995,0,0
ErdmanGallagher,2017-10-03,2017,NorthYolo,38.653,77.378,44.92219982,77.47159843,0,0
ErdmanGallagher,2017-10-04,2017,NorthYolo,40.438,78.777,43.86380014,79.45159912,0,0
ErdmanGallagher,2017-10-05,2017,NorthYolo,38.511,81.421,44.71159964,79.80440102,0,0
ErdmanGallagher,2017-10-06,2017,NorthYolo,41.23,88.351,44.81960039,82.21640129,0,0
ErdmanGallagher,2017-10-07,2017,NorthYolo,41.693,85.035,46.48279915,86.75239868,0,0
ErdmanGallagher,2017-10-08,2017,NorthYolo,47.959,70.502,48.88940067,86.65159912,0,1
ErdmanGallagher,2018-05-18,2018,NorthYolo,64.204,89.823,52.35260029,80.94019852,1,0
ErdmanGallagher,2018-05-19,2018,NorthYolo,54.516,83.467,53.76919975,84.35659981,0,0
ErdmanGallagher,2018-05-20,2018,NorthYolo,51.282,77.117,53.10139923,82.12460022,0,0
ErdmanGallagher,2018-05-21,2018,NorthYolo,52.291,84.227,50.9774004,76.38259926,0,0
ErdmanGallagher,2018-05-22,2018,NorthYolo,55.299,80.316,50.32400055,84.05600014,0,0
ErdmanGallagher,2018-05-23,2018,NorthYolo,55.602,78.033,54.6385994,80.72960091,0,0
ErdmanGallagher,2018-05-24,2018,NorthYolo,51.501,79.655,52.63700027,74.96600151,0,0
ErdmanGallagher,2018-05-25,2018,NorthYolo,55.429,67.372,51.7225996,78.65779915,0,0
ErdmanGallagher,2018-05-26,2018,NorthYolo,56.815,73.083,53.7043993,66.52579956,0,0
ErdmanGallagher,2018-05-27,2018,NorthYolo,61.376,87.255,54.01939964,74.66899986,0,0
ErdmanGallagher,2018-05-28,2018,NorthYolo,66.429,92.01,54.25699959,89.7980011,0,0
ErdmanGallagher,2018-05-29,2018,NorthYolo,69.213,95.806,59.2682003,94.89019852,0,0
ErdmanGallagher,2018-05-30,2018,NorthYolo,56.642,81.509,59.33120003,97.58300247,0,0
ErdmanGallagher,2018-05-31,2018,NorthYolo,52.378,72.696,52.39399986,77.36000137,0,0
ErdmanGallagher,2018-06-01,2018,NorthYolo,54.604,83.287,50.47160015,73.5655983,0,0
ErdmanGallagher,2018-06-02,2018,NorthYolo,60.861,91.17,50.73620071,86.57059898,0,0
ErdmanGallagher,2018-06-03,2018,NorthYolo,67.543,96.24,56.88499966,95.44460297,0,0
ErdmanGallagher,2018-06-04,2018,NorthYolo,63.903,93.612,62.32639923,98.81060104,0,0
ErdmanGallagher,2018-06-05,2018,NorthYolo,56.079,84.182,57.34580059,93.37280121,0,0
ErdmanGallagher,2018-06-06,2018,NorthYolo,55.992,82.396,54.95900021,85.94780121,0,0
ErdmanGallagher,2018-06-07,2018,NorthYolo,55.168,83.601,54.63320065,82.60159912,0,0
ErdmanGallagher,2018-06-08,2018,NorthYolo,56.469,87.528,54.37400055,84.46279984,0,0
ErdmanGallagher,2018-06-09,2018,NorthYolo,59.272,76.811,55.62140026,89.45059967,0,0
ErdmanGallagher,2018-06-10,2018,NorthYolo,54.909,79.128,52.93940067,79.16720085,0,0
ErdmanGallagher,2018-06-11,2018,NorthYolo,59.83,85.622,51.06919975,82.05259857,0,0
ErdmanGallagher,2018-06-12,2018,NorthYolo,63.304,93.375,53.27239971,90.57020264,0,0
ErdmanGallagher,2018-06-13,2018,NorthYolo,63.09,94.849,60.18259926,97.72160187,0,0
ErdmanGallagher,2018-06-14,2018,NorthYolo,59.445,88.718,61.96999931,97.99880066,0,0
ErdmanGallagher,2018-06-15,2018,NorthYolo,58.368,81.864,60.48680038,90.66920319,0,0
ErdmanGallagher,2018-06-16,2018,NorthYolo,55.558,83.959,55.22360077,84.75259857,0,0
ErdmanGallagher,2018-06-17,2018,NorthYolo,53.602,77.684,52.43720016,84.21080093,0,0
ErdmanGallagher,2018-06-18,2018,NorthYolo,58.582,85.442,53.18960056,78.5912014,0,0
ErdmanGallagher,2018-06-19,2018,NorthYolo,59.702,89.731,57.17299938,88.43899918,0,0
ErdmanGallagher,2018-06-20,2018,NorthYolo,58.411,88.122,58.65979977,93.61579819,0,0
ErdmanGallagher,2018-06-21,2018,NorthYolo,56.556,89.132,55.76180038,91.77979736,0,0
ErdmanGallagher,2018-06-22,2018,NorthYolo,64.247,94.419,54.97160015,94.44920044,0,0
ErdmanGallagher,2018-06-23,2018,NorthYolo,70.158,91.17,60.75139923,100.5007996,0,0
ErdmanGallagher,2018-06-24,2018,NorthYolo,67.456,92.809,68.57059898,100.6663979,0,0
ErdmanGallagher,2018-06-25,2018,NorthYolo,57.247,83.824,59.64620037,97.62260132,0,0
ErdmanGallagher,2018-06-26,2018,NorthYolo,56.815,87.665,57.89119968,87.68120003,0,0
ErdmanGallagher,2018-06-27,2018,NorthYolo,56.122,84.137,56.26760063,92.4655983,0,0
ErdmanGallagher,2018-06-28,2018,NorthYolo,56.383,84.004,56.29640026,88.34720154,0,0
ErdmanGallagher,2018-06-29,2018,NorthYolo,62.533,89.915,56.86160049,88.58120003,0,0
ErdmanGallagher,2018-06-30,2018,NorthYolo,68.27,89.316,60.61999931,97.18160324,0,0
ErdmanGallagher,2018-07-01,2018,NorthYolo,67.543,93.943,64.84459953,100.9147987,0,0
ErdmanGallagher,2018-07-02,2018,NorthYolo,59.83,90.009,61.33279915,99.01220016,0,0
ErdmanGallagher,2018-07-03,2018,NorthYolo,58.239,84.094,59.59399986,93.30619659,0,0
ErdmanGallagher,2018-07-04,2018,NorthYolo,57.722,78.339,58.23680038,87.16999931,0,0
ErdmanGallagher,2018-07-05,2018,NorthYolo,56.122,84.004,56.34860077,79.92860146,0,0
ErdmanGallagher,2018-07-06,2018,NorthYolo,65.959,82.53,54.55399952,89.78720016,0,0
ErdmanGallagher,2018-07-07,2018,NorthYolo,62.834,89.316,62.63419838,91.46479874,0,0
ErdmanGallagher,2018-07-08,2018,NorthYolo,60.217,88.671,60.96200027,97.20139923,0,0
ErdmanGallagher,2018-07-09,2018,NorthYolo,58.842,89.499,60.71540012,96.16459885,0,0
ErdmanGallagher,2018-07-10,2018,NorthYolo,63.133,89.776,60.6092001,98.02939758,0,0
ErdmanGallagher,2018-07-11,2018,NorthYolo,61.72,90.009,60.84679832,97.67839813,0,0
ErdmanGallagher,2018-07-12,2018,NorthYolo,63.518,89.962,60.0817997,97.31299973,0,0
ErdmanGallagher,2018-07-13,2018,NorthYolo,67.114,87.985,64.22179832,97.80259857,0,0
ErdmanGallagher,2018-07-14,2018,NorthYolo,63.39,92.48,67.90099945,94.8344017,0,0
ErdmanGallagher,2018-07-15,2018,NorthYolo,60.561,90.612,64.2344017,98.56399918,0,0
ErdmanGallagher,2018-07-16,2018,NorthYolo,58.928,91.589,61.55600014,96.52280121,0,0
ErdmanGallagher,2018-07-17,2018,NorthYolo,59.056,92.151,60.57859974,98.46859665,0,0
ErdmanGallagher,2018-07-18,2018,NorthYolo,62.019,96.53,61.1635994,100.4305969,0,0
ErdmanGallagher,2018-07-19,2018,NorthYolo,62.233,92.763,63.33979874,102.5167976,0,0
ErdmanGallagher,2018-07-20,2018,NorthYolo,59.959,89.731,63.87079887,99.82040253,0,0
ErdmanGallagher,2018-07-21,2018,NorthYolo,63.219,90.1,64.59080162,96.12679901,0,0
ErdmanGallagher,2018-07-22,2018,NorthYolo,62.577,91.776,66.96319962,96.50299835,0,0
ErdmanGallagher,2018-07-23,2018,NorthYolo,62.276,94.039,65.6114006,97.04299698,0,0
ErdmanGallagher,2018-07-24,2018,NorthYolo,60.604,94.039,64.57639923,100.0381996,0,0
ErdmanGallagher,2018-07-25,2018,NorthYolo,62.105,96.096,63.79700165,101.5501999,0,0
ErdmanGallagher,2018-07-26,2018,NorthYolo,66.087,93.281,64.16780052,105.1340019,0,0
ErdmanGallagher,2018-07-27,2018,NorthYolo,59.788,90.703,62.0798008,101.058802,0,0
ErdmanGallagher,2018-07-28,2018,NorthYolo,60.433,90.518,61.07900124,96.8864006,0,0
ErdmanGallagher,2018-07-29,2018,NorthYolo,61.29,86.256,60.33920078,97.77739868,0,0
ErdmanGallagher,2018-07-30,2018,NorthYolo,61.29,90.147,61.80620003,93.55640335,0,0
ErdmanGallagher,2018-07-31,2018,NorthYolo,60.818,89.638,61.28959885,96.38059692,0,0
ErdmanGallagher,2018-08-01,2018,NorthYolo,59.659,89.177,62.03299904,96.58939896,0,0
ErdmanGallagher,2018-08-02,2018,NorthYolo,58.626,87.757,60.91700096,93.58879929,0,0
ErdmanGallagher,2018-08-03,2018,NorthYolo,58.928,83.556,58.39159946,93.43759995,0,0
ErdmanGallagher,2018-08-04,2018,NorthYolo,62.148,90.009,57.97040081,91.98500137,0,0
ErdmanGallagher,2018-08-05,2018,NorthYolo,58.928,84.452,60.74060001,97.52539978,0,0
ErdmanGallagher,2018-08-06,2018,NorthYolo,61.376,87.483,58.54459953,90.64580231,0,0
ErdmanGallagher,2018-08-07,2018,NorthYolo,60.046,84.497,60.24199924,94.49239731,0,0
ErdmanGallagher,2018-08-08,2018,NorthYolo,59.142,86.527,59.38700027,91.73480148,0,0
ErdmanGallagher,2018-08-09,2018,NorthYolo,61.419,91.636,58.56259995,93.66799698,0,0
ErdmanGallagher,2018-08-10,2018,NorthYolo,60.39,92.197,60.14660015,99.50720291,0,0
ErdmanGallagher,2018-08-11,2018,NorthYolo,61.506,91.029,61.78819962,100.6736008,0,0
ErdmanGallagher,2018-08-12,2018,NorthYolo,59.315,88.396,64.43419838,98.88799973,0,0
ErdmanGallagher,2018-08-13,2018,NorthYolo,57.722,87.436,60.56420078,95.0324028,0,0
ErdmanGallagher,2018-08-14,2018,NorthYolo,56.426,85.894,58.58060036,93.9074028,0,0
ErdmanGallagher,2018-08-15,2018,NorthYolo,56.512,85.757,57.26659946,88.83139992,0,0
ErdmanGallagher,2018-08-16,2018,NorthYolo,57.42,88.351,56.93899918,89.0905983,0,0
ErdmanGallagher,2018-08-17,2018,NorthYolo,58.239,91.589,58.4798008,94.20619659,0,0
ErdmanGallagher,2018-08-18,2018,NorthYolo,57.592,93.139,59.91800041,98.10680313,0,0
ErdmanGallagher,2018-08-19,2018,NorthYolo,57.722,89.87,59.58320065,99.95539703,0,0
ErdmanGallagher,2018-08-20,2018,NorthYolo,55.081,89.454,58.50500069,97.15279846,0,0
ErdmanGallagher,2018-08-21,2018,NorthYolo,54.212,79.831,55.38199959,92.6635994,0,0
ErdmanGallagher,2018-08-22,2018,NorthYolo,54.343,83.691,55.06520023,81.35239868,0,0
ErdmanGallagher,2018-08-23,2018,NorthYolo,53.82,82.841,55.82839985,86.41220016,0,0
ErdmanGallagher,2018-08-24,2018,NorthYolo,53.341,80.757,55.65739937,84.22880135,0,0
ErdmanGallagher,2018-08-25,2018,NorthYolo,53.602,84.767,54.5342001,83.67079887,0,0
ErdmanGallagher,2018-08-26,2018,NorthYolo,54.037,84.407,53.04739971,88.25179901,0,0
ErdmanGallagher,2018-08-27,2018,NorthYolo,53.166,80.802,54.88879929,87.31220016,0,0
ErdmanGallagher,2018-08-28,2018,NorthYolo,55.038,80.227,55.33519955,83.26220016,0,0
ErdmanGallagher,2018-08-29,2018,NorthYolo,54.952,82.396,55.67539978,81.08060036,0,0
ErdmanGallagher,2018-08-30,2018,NorthYolo,54.126,78.339,55.88960056,83.5951992,0,0
ErdmanGallagher,2018-08-31,2018,NorthYolo,54.43,84.722,55.25059967,80.28500137,0,0
ErdmanGallagher,2018-09-01,2018,NorthYolo,56.901,87.62,55.0201992,87.43460159,0,0
ErdmanGallagher,2018-09-02,2018,NorthYolo,57.16,89.638,58.09099979,91.15880203,0,0
ErdmanGallagher,2018-09-03,2018,NorthYolo,55.69,88.626,57.2864006,93.95059967,0,0
ErdmanGallagher,2018-09-04,2018,NorthYolo,55.168,86.527,57.28279915,92.25319824,0,0
ErdmanGallagher,2018-09-05,2018,NorthYolo,54.909,89.224,56.85620003,91.02559967,0,0
ErdmanGallagher,2018-09-06,2018,NorthYolo,52.335,86.074,54.62780018,90.82040253,0,0
ErdmanGallagher,2018-09-07,2018,NorthYolo,55.081,91.029,53.12839985,90.00319824,0,0
ErdmanGallagher,2018-09-08,2018,NorthYolo,54.691,88.718,55.57460022,96.17000275,0,0
ErdmanGallagher,2018-09-09,2018,NorthYolo,54.169,89.177,56.46560001,93.03620071,0,0
ErdmanGallagher,2018-09-10,2018,NorthYolo,52.729,89.177,55.69880066,93.54199753,0,0
ErdmanGallagher,2018-09-11,2018,NorthYolo,52.947,86.346,55.22360077,92.44580231,0,0
ErdmanGallagher,2018-09-12,2018,NorthYolo,50.445,75.724,54.7592001,89.10859871,0,0
ErdmanGallagher,2018-09-13,2018,NorthYolo,52.509,78.296,53.74040012,77.19260063,0,0
ErdmanGallagher,2018-09-14,2018,NorthYolo,46.706,78.602,52.44799938,79.2067997,0,0
ErdmanGallagher,2018-09-15,2018,NorthYolo,51.413,79.216,49.35019989,80.07619934,0,0
ErdmanGallagher,2018-09-16,2018,NorthYolo,44.263,79.524,51.73519955,79.82059898,0,0
ErdmanGallagher,2018-09-17,2018,NorthYolo,44.537,80.449,47.56279984,80.76020126,0,0
ErdmanGallagher,2018-09-18,2018,NorthYolo,44.719,81.597,47.87959919,82.48100014,0,0
ErdmanGallagher,2018-09-19,2018,NorthYolo,46.346,84.182,48.50959988,82.52420044,0,0
ErdmanGallagher,2018-09-20,2018,NorthYolo,50.047,87.436,50.51840019,87.65960159,0,0
ErdmanGallagher,2018-09-21,2018,NorthYolo,47.019,88.902,53.37680073,89.94380341,0,0
ErdmanGallagher,2018-09-22,2018,NorthYolo,45.579,86.936,51.35540047,92.18660049,0,0
ErdmanGallagher,2018-09-23,2018,NorthYolo,44.901,85.984,53.40739937,90.9769989,0,0
ErdmanGallagher,2018-09-24,2018,NorthYolo,47.467,87.665,51.61279984,88.11499863,0,0
ErdmanGallagher,2018-09-25,2018,NorthYolo,46.931,92.433,51.37700062,91.32260132,0,0
ErdmanGallagher,2018-09-26,2018,NorthYolo,45.896,91.963,51.35540047,94.02080231,0,0
ErdmanGallagher,2018-09-27,2018,NorthYolo,50.135,91.636,51.57859974,95.32579956,0,0
ErdmanGallagher,2018-09-28,2018,NorthYolo,47.154,83.779,53.9024004,94.87400055,0,0
ErdmanGallagher,2018-09-29,2018,NorthYolo,50.047,76.681,53.8592001,83.20279846,0,0
ErdmanGallagher,2018-09-30,2018,NorthYolo,56.642,79.216,54.39379997,75.1135994,0,0
ErdmanGallagher,2018-10-01,2018,NorthYolo,55.992,78.777,56.58980045,79.29140129,0,0
ErdmanGallagher,2018-10-02,2018,NorthYolo,60.604,79.261,59.71999931,79.67659912,0,0
ErdmanGallagher,2018-10-03,2018,NorthYolo,58.928,79.655,61.38319893,81.67099876,0,0
ErdmanGallagher,2018-10-04,2018,NorthYolo,55.515,75.551,60.94940033,80.6864006,0,0
ErdmanGallagher,2018-10-05,2018,NorthYolo,51.458,78.382,53.00959988,72.99140129,0,0
ErdmanGallagher,2018-10-06,2018,NorthYolo,52.115,77.292,52.1024004,77.17460022,0,0
ErdmanGallagher,2018-10-07,2018,NorthYolo,53.733,75.898,55.41259995,79.84220085,0,0
ErdmanGallagher,2018-10-08,2018,NorthYolo,50.797,81.466,58.07299938,79.97360077,0,0
ErdmanGallagher,2018-10-09,2018,NorthYolo,48.227,84.182,54.88159981,84.13339882,0,0
ErdmanGallagher,2018-10-10,2018,NorthYolo,46.526,79.743,51.54799938,82.7114006,0,0
ErdmanGallagher,2018-10-11,2018,NorthYolo,43.945,75.942,49.56259995,77.96660118,0,0
ErdmanGallagher,2018-10-12,2018,NorthYolo,45.714,81.333,48.67879963,77.34200096,0,0
ErdmanGallagher,2018-10-13,2018,NorthYolo,41.23,85.442,47.34680004,84.24140129,0,0
ErdmanGallagher,2018-10-14,2018,NorthYolo,47.557,76.676,46.7293993,84.89300041,0,0
ErdmanGallagher,2018-10-15,2018,NorthYolo,45.444,79.612,52.03940067,81.02840157,0,0
ErdmanGallagher,2018-10-16,2018,NorthYolo,42.984,59.056,46.76540012,81.88520126,0,1
ErdmanGallagher,2019-05-20,2019,NorthYolo,53.82,67.798,44.45600014,60.11959953,1,0
ErdmanGallagher,2019-05-21,2019,NorthYolo,50.356,67.028,44.52440033,69.09980011,0,0
ErdmanGallagher,2019-05-22,2019,NorthYolo,50.268,74.295,48.89479942,67.60580025,0,0
ErdmanGallagher,2019-05-23,2019,NorthYolo,60.346,78.427,48.33680038,75.71120071,0,0
ErdmanGallagher,2019-05-24,2019,NorthYolo,55.081,79.567,55.91659946,78.91519852,0,0
ErdmanGallagher,2019-05-25,2019,NorthYolo,53.908,72.653,54.53060036,77.75420113,0,0
ErdmanGallagher,2019-05-26,2019,NorthYolo,51.413,61.891,52.68380032,73.52599945,0,0
ErdmanGallagher,2019-05-27,2019,NorthYolo,52.203,71.231,50.77760029,62.69539909,0,0
ErdmanGallagher,2019-05-28,2019,NorthYolo,52.992,80.978,53.53519955,72.55400124,0,0
ErdmanGallagher,2019-05-29,2019,NorthYolo,56.512,84.137,54.72319927,83.74459953,0,0
ErdmanGallagher,2019-05-30,2019,NorthYolo,55.863,82.798,57.45739937,86.1655983,0,0
ErdmanGallagher,2019-05-31,2019,NorthYolo,61.59,86.617,57.07219982,82.46120071,0,0
ErdmanGallagher,2019-06-01,2019,NorthYolo,67.285,90.379,57.93259926,88.48219948,0,0
ErdmanGallagher,2019-06-02,2019,NorthYolo,58.712,88.075,60.7225996,91.04179764,0,0
ErdmanGallagher,2019-06-03,2019,NorthYolo,60.174,90.471,59.54000034,86.97920113,0,0
ErdmanGallagher,2019-06-04,2019,NorthYolo,67.158,95.76,59.93239937,90.29840088,0,0
ErdmanGallagher,2019-06-05,2019,NorthYolo,73.731,96.145,64.22539978,95.69660187,0,0
ErdmanGallagher,2019-06-06,2019,NorthYolo,61.59,86.437,63.32539978,96.73520126,0,0
ErdmanGallagher,2019-06-07,2019,NorthYolo,58.325,76.725,54.95359974,86.14220085,0,0
ErdmanGallagher,2019-06-08,2019,NorthYolo,59.056,80.668,54.11299973,78.90620003,0,0
ErdmanGallagher,2019-06-09,2019,NorthYolo,61.075,89.454,59.57599945,85.65259857,0,0
ErdmanGallagher,2019-06-10,2019,NorthYolo,65.273,98.233,60.62539978,92.42599945,0,0
ErdmanGallagher,2019-06-11,2019,NorthYolo,70.63,99.514,62.5567997,100.1029984,0,0
ErdmanGallagher,2019-06-12,2019,NorthYolo,73.558,99.811,66.46640129,101.0281982,0,0
ErdmanGallagher,2019-06-13,2019,NorthYolo,64.074,91.917,66.05420113,100.4287979,0,0
ErdmanGallagher,2019-06-14,2019,NorthYolo,58.109,89.316,59.57239971,91.82659912,0,0
ErdmanGallagher,2019-06-15,2019,NorthYolo,56.426,83.109,57.07219982,90.12559967,0,0
ErdmanGallagher,2019-06-16,2019,NorthYolo,55.776,89.499,55.8842001,83.64740143,0,0
ErdmanGallagher,2019-06-17,2019,NorthYolo,61.506,93.328,54.35779915,89.95640335,0,0
ErdmanGallagher,2019-06-18,2019,NorthYolo,71.404,98.577,59.96659946,95.74520264,0,0
ErdmanGallagher,2019-06-19,2019,NorthYolo,64.546,95.952,63.73580093,102.5167976,0,0
ErdmanGallagher,2019-06-20,2019,NorthYolo,59.272,88.534,60.40580025,97.90519714,0,0
ErdmanGallagher,2019-06-21,2019,NorthYolo,65.102,84.137,58.59680004,89.03120003,0,0
ErdmanGallagher,2019-06-22,2019,NorthYolo,64.803,88.167,61.07719879,88.55960159,0,0
ErdmanGallagher,2019-06-23,2019,NorthYolo,62.62,92.244,60.13579922,92.49620209,0,0
ErdmanGallagher,2019-06-24,2019,NorthYolo,61.891,91.123,60.36979942,95.37080231,0,0
ErdmanGallagher,2019-06-25,2019,NorthYolo,61.333,89.638,62.7385994,94.02979736,0,0
ErdmanGallagher,2019-06-26,2019,NorthYolo,58.928,81.154,61.20139923,91.57280121,0,0
