Location,Date,Year,County,LocMinTempF,LocMaxTempF,PRISMMinTempF,PRISMaxTempF,MINDif_PRISMLOC,MAXDif_PRISMLOC,MINDif_OUT,MAXDif_OUT
Canal,2020-06-01,2020,Colusa,63.347,83.377,59.35639992,78.91700096,-3.990600082,-4.459999039,0,0
Canal,2020-06-02,2020,Colusa,65.872,92.903,61.925,85.81999931,-3.947,-7.083000687,0,0
Canal,2020-06-03,2020,Colusa,70.459,93.754,62.48480148,96.24560242,-7.974198517,2.491602417,0,0
Canal,2020-06-04,2020,Colusa,70.803,93.47,66.11539841,96.74780121,-4.687601593,3.277801208,0,0
Canal,2020-06-05,2020,Colusa,60.26,85.894,64.83199959,97.1059967,4.571999588,11.2119967,0,0
Canal,2020-06-06,2020,Colusa,56.208,77.117,55.94360008,86.4230011,-0.264399918,9.306001099,0,0
Canal,2020-06-07,2020,Colusa,52.115,72.178,50.82619934,78.06919975,-1.288800659,5.891199753,0,0
Canal,2020-06-08,2020,Colusa,52.86,78.296,48.94159946,74.5087986,-3.918400536,-3.787201401,0,0
Canal,2020-06-09,2020,Colusa,57.117,87.62,51.34819927,82.13000069,-5.768800728,-5.489999313,0,0
Canal,2020-06-10,2020,Colusa,63.518,90.565,54.79880066,90.00319824,-8.719199341,-0.561801758,0,0
Canal,2020-06-11,2020,Colusa,64.247,87.391,61.7269989,92.59520264,-2.520001099,5.204202637,0,0
Canal,2020-06-12,2020,Colusa,61.677,76.942,63.06259995,91.34239731,1.385599945,14.40039731,0,0
Canal,2020-06-13,2020,Colusa,56.251,74.554,56.87780018,78.45440102,0.626800179,3.900401016,0,0
Canal,2020-06-14,2020,Colusa,58.798,81.288,56.14880066,74.73560104,-2.649199341,-6.552398956,0,0
Canal,2020-06-15,2020,Colusa,64.418,80.492,56.31440067,84.29900055,-8.103599327,3.807000549,0,0
Canal,2020-06-16,2020,Colusa,58.368,79.743,57.28819962,82.5548008,-1.079800385,2.811800797,0,0
Canal,2020-06-17,2020,Colusa,62.704,82.886,56.92279949,83.58080025,-5.781200508,0.694800247,0,0
Canal,2020-06-18,2020,Colusa,59.745,90.982,60.94220085,87.22759857,1.197200851,-3.754401428,0,0
Canal,2020-06-19,2020,Colusa,63.347,92.291,60.42380066,95.88740005,-2.923199341,3.596400055,0,0
Canal,2020-06-20,2020,Colusa,62.875,88.259,62.3587986,95.22679901,-0.516201401,6.967799011,0,0
Canal,2020-06-21,2020,Colusa,64.845,93.992,62.78359871,90.63680038,-2.061401291,-3.355199615,0,0
Canal,2020-06-22,2020,Colusa,66.6,92.763,64.22900124,97.08799973,-2.370998764,4.324999725,0,0
Canal,2020-06-23,2020,Colusa,67.114,92.95,65.13979874,95.64440308,-1.974201263,2.694403076,0,0
Canal,2020-06-24,2020,Colusa,65.959,93.897,66.82460022,95.48959885,0.86560022,1.592598846,0,0
Canal,2020-06-25,2020,Colusa,71.877,97.403,65.8201992,96.12859802,-6.056800797,-1.274401978,0,0
Canal,2020-06-26,2020,Colusa,69.256,101.358,69.72079887,103.323201,0.464798874,1.965200989,0,0
Canal,2020-06-27,2020,Colusa,64.803,86.981,67.83799973,105.142997,3.034999725,18.16199698,0,0
Canal,2020-06-28,2020,Colusa,59.572,81.066,60.61279984,90.18500137,1.040799835,9.119001373,0,0
Canal,2020-06-29,2020,Colusa,61.804,83.779,59.09540081,84.93259926,-2.70859919,1.153599258,0,0
Canal,2020-06-30,2020,Colusa,60.775,86.256,62.11939964,89.05099945,1.344399643,2.794999451,0,0
Canal,2020-07-01,2020,Colusa,62.704,87.802,60.32299938,90.83660049,-2.381000618,3.034600494,0,0
Canal,2020-07-02,2020,Colusa,59.486,84.407,60.4201992,91.91299973,0.934199203,7.505999725,0,0
Canal,2020-07-03,2020,Colusa,56.208,83.869,57.4682003,88.68199959,1.260200302,4.812999588,0,0
Canal,2020-07-04,2020,Colusa,59.83,89.362,56.2657999,87.09260063,-3.564200096,-2.269399368,0,0
Canal,2020-07-05,2020,Colusa,62.919,91.076,59.60300007,92.92280121,-3.315999931,1.846801208,0,0
Canal,2020-07-06,2020,Colusa,62.919,86.617,61.81160049,95.52200165,-1.107399506,8.905001648,0,0
Canal,2020-07-07,2020,Colusa,56.728,87.255,57.91279984,91.97420044,1.184799835,4.719200439,0,0
Canal,2020-07-08,2020,Colusa,62.019,89.132,56.48000069,91.0094017,-5.538999313,1.877401703,0,0
Canal,2020-07-09,2020,Colusa,61.72,88.902,60.58040047,93.36739731,-1.139599533,4.465397308,0,0
Canal,2020-07-10,2020,Colusa,63.347,92.62,61.28419838,94.81819687,-2.06280162,2.198196869,0,0
Canal,2020-07-11,2020,Colusa,64.161,90.936,63.41180038,97.59920044,-0.749199615,6.663200439,0,0
Canal,2020-07-12,2020,Colusa,63.99,92.244,62.88259926,98.19860077,-1.107400742,5.954600769,0,0
Canal,2020-07-13,2020,Colusa,64.288,88.534,62.58560104,98.46499863,-1.702398956,9.930998627,0,0
Canal,2020-07-14,2020,Colusa,61.075,88.03,61.9951992,92.72480011,0.920199203,4.69480011,0,0
Canal,2020-07-15,2020,Colusa,62.319,88.81,61.28239937,91.88779984,-1.036600632,3.077799835,0,0
Canal,2020-07-16,2020,Colusa,62.533,87.665,61.91060104,93.35119934,-0.622398956,5.686199341,0,0
Canal,2020-07-17,2020,Colusa,61.848,85.939,62.42539978,91.92380066,0.57739978,5.984800659,0,0
Canal,2020-07-18,2020,Colusa,62.191,92.01,62.02039909,90.49099808,-0.170600906,-1.519001923,0,0
Canal,2020-07-19,2020,Colusa,64.161,89.915,62.16080093,95.03959885,-2.000199066,5.124598846,0,0
Canal,2020-07-20,2020,Colusa,60.474,86.211,62.9635994,95.41579819,2.489599396,9.204798187,0,0
Canal,2020-07-21,2020,Colusa,61.29,86.936,61.83319893,90.22639923,0.543198929,3.290399231,0,0
Canal,2020-07-22,2020,Colusa,58.971,84.722,60.64340019,89.83939896,1.672400192,5.117398956,0,0
Canal,2020-07-23,2020,Colusa,58.971,86.211,58.51399918,89.29760132,-0.457000824,3.086601318,0,0
Canal,2020-07-24,2020,Colusa,60.39,87.163,57.85699959,90.91399918,-2.533000412,3.750999176,0,0
Canal,2020-07-25,2020,Colusa,58.325,88.03,58.56079922,90.97519989,0.235799217,2.94519989,0,0
Canal,2020-07-26,2020,Colusa,62.233,91.123,57.80300007,93.2809967,-4.429999931,2.157996704,0,0
Canal,2020-07-27,2020,Colusa,62.062,90.009,62.57480011,96.6289978,0.51280011,6.619997803,0,0
Canal,2020-07-28,2020,Colusa,61.462,91.263,63.83839951,96.15920181,2.376399506,4.896201813,0,0
Canal,2020-07-29,2020,Colusa,60.433,89.731,62.57659912,96.08720016,2.143599121,6.356200165,0,0
Canal,2020-07-30,2020,Colusa,59.529,90.055,60.32299938,95.93420181,0.793999382,5.879201813,0,0
Canal,2020-07-31,2020,Colusa,58.541,90.657,59.68400021,95.01439896,1.143000206,4.357398956,0,0
Canal,2020-08-01,2020,Colusa,58.971,91.542,56.5951992,94.96220016,-2.375800797,3.420200165,0,0
Canal,2020-08-02,2020,Colusa,60.433,90.891,57.75079956,94.94420319,-2.682200439,4.053203186,0,0
Canal,2020-08-03,2020,Colusa,62.233,92.714,60.4975996,94.86679764,-1.735400398,2.152797638,0,0
Canal,2020-08-04,2020,Colusa,62.319,88.947,61.68199959,96.60920181,-0.637000412,7.662201813,0,0
Canal,2020-08-05,2020,Colusa,59.659,81.952,60.31760063,92.22440033,0.658600632,10.27240033,0,0
Canal,2020-08-06,2020,Colusa,58.109,84.094,56.69960022,84.70219879,-1.40939978,0.608198792,0,0
Canal,2020-08-07,2020,Colusa,61.72,89.04,55.24699993,87.22039909,-6.473000069,-1.819600906,0,0
Canal,2020-08-08,2020,Colusa,64.546,91.17,61.84220085,91.03999863,-2.703799149,-0.130001373,0,0
Canal,2020-08-09,2020,Colusa,64.546,94.609,64.55119934,94.73180313,0.005199341,0.122803131,0,0
Canal,2020-08-10,2020,Colusa,65.059,94.8,65.98219948,98.27240143,0.923199478,3.472401428,0,0
Canal,2020-08-11,2020,Colusa,62.019,85.532,65.75899849,98.31379929,3.739998489,12.78179929,0,0
Canal,2020-08-12,2020,Colusa,59.788,89.132,60.66860008,91.25059967,0.880600082,2.11859967,0,0
Canal,2020-08-13,2020,Colusa,59.616,92.48,59.68400021,94.40960159,0.068000206,1.929601593,0,0
Canal,2020-08-14,2020,Colusa,63.648,97.16,59.7182003,96.62180176,-3.929799698,-0.538198242,0,0
Canal,2020-08-15,2020,Colusa,67.199,98.136,65.55739937,105.126799,-1.641600632,6.990799011,0,0
Canal,2020-08-16,2020,Colusa,68.27,90.286,70.63159981,104.896402,2.361599808,14.61040198,0,0
Canal,2020-08-17,2020,Colusa,68.571,86.981,72.63139992,98.07979736,4.060399918,11.09879736,0,0
Canal,2020-08-18,2020,Colusa,67.798,99.464,71.80340157,95.79019852,4.005401566,-3.673801483,0,0
Canal,2020-08-19,2020,Colusa,68.356,93.943,70.70719948,103.7641991,2.351199478,9.821199066,0,0
Canal,2020-08-20,2020,Colusa,59.358,84.542,62.22200165,99.38660049,2.864001648,14.84460049,0,0
Canal,2020-08-21,2020,Colusa,59.185,87.985,58.27100048,87.39499931,-0.913999519,-0.590000687,0,0
Canal,2020-08-22,2020,Colusa,63.219,91.402,59.53100014,92.15239868,-3.687999863,0.750398682,0,0
Canal,2020-08-23,2020,Colusa,62.875,90.471,63.06979942,95.17999725,0.194799423,4.708997253,0,0
Canal,2020-08-24,2020,Colusa,64.503,90.565,63.82220154,93.62839813,-0.680798462,3.063398132,0,0
Canal,2020-08-25,2020,Colusa,64.546,88.81,65.69780121,92.69780121,1.151801208,3.887801208,0,0
Canal,2020-08-26,2020,Colusa,63.048,89.407,64.22539978,91.12999725,1.17739978,1.722997253,0,0
Canal,2020-08-27,2020,Colusa,59.229,91.123,60.86660118,91.58720016,1.637601181,0.464200165,0,0
Canal,2020-08-28,2020,Colusa,61.119,90.1,59.25379963,95.24840088,-1.865200371,5.148400879,0,0
Canal,2020-08-29,2020,Colusa,61.72,90.147,62.73319893,92.75,1.013198929,2.603,0,0
Canal,2020-08-30,2020,Colusa,60.818,90.703,62.51720085,91.86799698,1.699200851,1.164996979,0,0
Canal,2020-08-31,2020,Colusa,61.506,86.301,61.63339882,93.90379791,0.127398819,7.602797913,0,0
Canal,2020-09-01,2020,Colusa,59.616,98.087,62.09419975,94.1269989,2.478199753,-3.960001099,0,0
Canal,2020-09-02,2020,Colusa,57.893,85.712,60.74419975,101.525,2.851199753,15.813,0,0
Canal,2020-09-03,2020,Colusa,59.83,89.362,56.80220051,88.32739868,-3.027799492,-1.034601318,0,0
Canal,2020-09-04,2020,Colusa,60.346,90.565,61.55960159,90.89780121,1.213601593,0.332801208,0,0
Canal,2020-09-05,2020,Colusa,63.133,96.435,61.57940102,93.3655983,-1.553598984,-3.069401703,0,0
Canal,2020-09-06,2020,Colusa,65.145,100.756,64.50440102,103.0027985,-0.640598984,2.246798462,0,0
Canal,2020-09-07,2020,Colusa,66.214,90.565,72.64760132,106.8025986,6.433601318,16.23759857,0,0
Canal,2020-09-08,2020,Colusa,63.262,82.53,70.46600151,99.19580231,7.204001511,16.66580231,0,0
Canal,2020-09-09,2020,Colusa,58.325,76.464,70.83680038,94.79480286,12.51180038,18.33080286,0,0
Canal,2020-09-10,2020,Colusa,52.947,80.272,56.20639992,82.59080162,3.259399918,2.31880162,0,0
Canal,2020-09-11,2020,Colusa,52.817,83.779,54.72319927,80.93299904,1.906199272,-2.846000961,0,0
Canal,2020-09-12,2020,Colusa,52.291,85.939,54.25160084,86.55620003,1.960600838,0.617200027,0,0
Canal,2020-09-13,2020,Colusa,54.604,85.622,55.28839951,89.59639854,0.684399506,3.974398544,0,0
Canal,2020-09-14,2020,Colusa,51.105,84.452,56.25500069,88.57039909,5.150000687,4.118399094,0,0
Canal,2020-09-15,2020,Colusa,50.974,87.346,53.93120003,88.83139992,2.957200027,1.485399918,0,0
Canal,2020-09-16,2020,Colusa,51.37,86.936,53.84660015,90.17959747,2.476600151,3.243597473,0,0
Canal,2020-09-17,2020,Colusa,50.752,85.757,54.62959919,90.24980011,3.87759919,4.49280011,0,0
Canal,2020-09-18,2020,Colusa,58.885,82.263,54.42080059,89.69900055,-4.464199409,7.436000549,0,0
Canal,2020-09-19,2020,Colusa,52.903,84.632,56.96059933,84.07039909,4.057599327,-0.561600906,0,0
Canal,2020-09-20,2020,Colusa,50.268,88.167,55.00939999,88.14559898,4.741399986,-0.021401016,0,0
Canal,2020-09-21,2020,Colusa,53.035,86.301,54.94280052,89.70980148,1.907800522,3.408801483,0,0
Canal,2020-09-22,2020,Colusa,51.852,85.757,56.56279984,89.27779846,4.710799835,3.520798462,0,0
Canal,2020-09-23,2020,Colusa,50.752,86.844,56.23519955,87.76399918,5.483199547,0.919999176,0,0
Canal,2020-09-24,2020,Colusa,51.633,87.346,54.58100014,89.4182003,2.948000137,2.072200302,0,0
Canal,2020-09-25,2020,Colusa,52.072,84.317,56.23159981,88.69100151,4.159599808,4.374001511,0,0
Canal,2020-09-26,2020,Colusa,54.777,87.894,55.99399986,86.50580025,1.216999863,-1.388199753,0,0
Canal,2020-09-27,2020,Colusa,61.891,90.565,58.38259926,90.71960297,-3.508400742,0.154602966,0,0
Canal,2020-09-28,2020,Colusa,58.582,95.184,68.43919907,97.03220291,9.857199066,1.848202911,0,0
Canal,2020-09-29,2020,Colusa,52.246,95.855,62.69539909,98.58200302,10.44939909,2.727003021,0,0
Canal,2020-09-30,2020,Colusa,52.072,98.872,58.64360008,97.91960297,6.571600082,-0.952397034,0,0
Canal,2020-10-01,2020,Colusa,55.256,94.372,58.82720051,101.0372002,3.571200508,6.665200165,0,0
Canal,2020-10-02,2020,Colusa,53.472,95.662,59.91079922,96.35720291,6.438799217,0.695202911,0,0
Canal,2020-10-03,2020,Colusa,51.501,94.8,57.7975996,95.14760132,6.296599602,0.347601318,0,0
Canal,2020-10-04,2020,Colusa,48.938,90.565,56.65459919,94.17739868,7.71659919,3.612398682,0,0
Canal,2020-10-05,2020,Colusa,47.334,93.943,54.02839985,91.45219879,6.694399849,-2.490801208,0,0
Canal,2020-10-06,2020,Colusa,44.582,92.433,52.91959953,94.775,8.337599533,2.342,0,0
Canal,2020-10-07,2020,Colusa,48.628,88.993,51.91699924,93.26299973,3.288999245,4.269999725,0,0
Canal,2020-10-08,2020,Colusa,47.647,77.727,52.22299938,89.59100151,4.575999382,11.86400151,0,0
Canal,2020-10-09,2020,Colusa,45.399,75.333,50.17460022,77.24840088,4.77560022,1.915400879,0,0
Canal,2020-10-10,2020,Colusa,49.428,87.847,48.09379997,76.05500069,-1.334200027,-11.79199931,0,1
Canal,2021-04-21,2021,Colusa,67.329,82.753,48.62551937,78.96487732,-18.70348063,-3.788122681,1,0
Canal,2021-04-22,2021,Colusa,50.929,119.426,47.3761404,82.02307968,-3.552859596,-37.40292032,0,1
Canal,2021-04-23,2021,Colusa,48.628,95.999,46.47110043,79.21705818,-2.156899574,-16.78194182,0,0
Canal,2021-04-24,2021,Colusa,54.255,73.818,46.31989937,76.71541977,-7.935100632,2.897419769,0,0
Canal,2021-04-25,2021,Colusa,52.729,65.615,51.32209988,70.18735733,-1.406900124,4.57235733,0,0
Canal,2021-04-26,2021,Colusa,43.214,90.286,41.1533597,63.35149918,-2.060640301,-26.93450082,0,0
Canal,2021-04-27,2021,Colusa,43.443,95.04,40.20169992,66.76321754,-3.241300076,-28.27678246,0,0
Canal,2021-04-28,2021,Colusa,50.664,105.604,44.97548008,78.06595879,-5.68851992,-27.53804121,0,0
Canal,2021-04-29,2021,Colusa,56.165,103.537,49.39933968,87.00079956,-6.765660324,-16.53620044,0,0
Canal,2021-04-30,2021,Colusa,60.517,102.823,51.14282017,88.94011993,-9.374179832,-13.88288007,0,0
Canal,2021-05-01,2021,Colusa,54.648,96.53,53.00401917,86.67355804,-1.643980835,-9.856441956,0,0
Canal,2021-05-02,2021,Colusa,57.979,95.616,51.47671871,83.63263855,-6.502281288,-11.98336145,0,0
Canal,2021-05-03,2021,Colusa,59.445,98.087,59.70523987,81.97447891,0.260239868,-16.11252109,0,0
Canal,2021-05-04,2021,Colusa,66,108.777,62.03083954,86.45107803,-3.969160461,-22.32592197,0,0
Canal,2021-05-05,2021,Colusa,60.604,104.565,59.00197926,89.19085884,-1.602020744,-15.37414116,0,0
Canal,2021-05-06,2021,Colusa,63.475,98.38,54.30668011,92.60815964,-9.168319893,-5.771840363,0,0
Canal,2021-05-07,2021,Colusa,58.411,96.096,53.20003929,86.31337814,-5.210960709,-9.782621857,0,0
Canal,2021-05-08,2021,Colusa,59.229,97.5,52.91707954,81.85441895,-6.311920456,-15.64558105,0,0
Canal,2021-05-09,2021,Colusa,64.117,100.06,59.32345982,84.9237793,-4.793540184,-15.1362207,0,0
Canal,2021-05-10,2021,Colusa,63.176,93.754,63.81823959,85.07497864,0.642239594,-8.679021362,0,0
Canal,2021-05-11,2021,Colusa,59.142,98.087,59.56339951,88.07665977,0.421399506,-10.01034023,0,0
Canal,2021-05-12,2021,Colusa,66.429,96.724,56.37092018,93.03169632,-10.05807982,-3.69230368,0,0
Canal,2021-05-13,2021,Colusa,66.558,93.992,55.15375862,94.00315552,-11.40424138,0.011155518,0,0
Canal,2021-05-14,2021,Colusa,65.059,86.572,55.01227875,91.41926041,-10.04672125,4.847260406,0,0
Canal,2021-05-15,2021,Colusa,58.023,83.109,52.10905914,86.30563965,-5.913940857,3.196639648,0,0
Canal,2021-05-16,2021,Colusa,62.191,83.556,51.53701992,77.74555969,-10.65398008,-5.810440308,0,0
Canal,2021-05-17,2021,Colusa,58.712,81.199,52.38139992,82.37011719,-6.330600082,1.171117188,0,0
Canal,2021-05-18,2021,Colusa,61.848,86.799,51.36349945,80.7416584,-10.48450055,-6.057341599,0,0
Canal,2021-05-19,2021,Colusa,60.132,82.841,53.45185966,85.21321754,-6.680140335,2.372217545,0,0
Canal,2021-05-20,2021,Colusa,54.387,78.427,50.32309933,76.99981804,-4.063900673,-1.427181961,0,0
Canal,2021-05-21,2021,Colusa,54.82,76.942,49.83781948,70.6555397,-4.982180519,-6.286460297,0,0
Canal,2021-05-22,2021,Colusa,55.472,83.914,51.19753895,74.77430038,-4.274461052,-9.139699615,0,0
Canal,2021-05-23,2021,Colusa,60.046,83.646,51.62125931,77.85049973,-8.424740692,-5.795500275,0,0
Canal,2021-05-24,2021,Colusa,61.506,88.167,52.84922009,78.24685898,-8.656779915,-9.920141022,0,0
Canal,2021-05-25,2021,Colusa,65.615,88.993,54.55921974,87.13867798,-11.05578026,-1.854322021,0,0
Canal,2021-05-26,2021,Colusa,63.475,93.943,57.79309864,83.04025917,-5.68190136,-10.90274083,0,0
Canal,2021-05-27,2021,Colusa,64.546,85.622,56.31259995,88.68919907,-8.233400055,3.067199066,0,0
Canal,2021-05-28,2021,Colusa,67.5,87.21,55.64677868,87.07945824,-11.85322132,-0.130541763,0,0
Canal,2021-05-29,2021,Colusa,66.043,92.527,58.52480011,90.50107803,-7.51819989,-2.025921967,0,0
Canal,2021-05-30,2021,Colusa,63.005,96.966,57.26317997,88.74589882,-5.74182003,-8.220101181,0,0
Canal,2021-05-31,2021,Colusa,73.126,106.23,56.04799938,100.4898201,-17.07800062,-5.740179901,0,0
Canal,2021-06-01,2021,Colusa,73.515,98.823,65.25787773,103.7002998,-8.257122269,4.877299835,0,0
Canal,2021-06-02,2021,Colusa,72.739,97.891,65.23879929,99.61087952,-7.500200714,1.719879517,0,0
Canal,2021-06-03,2021,Colusa,69.256,95.904,61.17944031,95.10224152,-8.076559692,-0.801758484,0,0
Canal,2021-06-04,2021,Colusa,72.264,97.063,59.88866005,96.75103531,-12.37533995,-0.311964691,0,0
Canal,2021-06-05,2021,Colusa,68.527,97.696,60.60290012,95.05039978,-7.924099876,-2.64560022,0,0
Canal,2021-06-06,2021,Colusa,70.459,97.745,59.49229908,91.27238007,-10.96670092,-6.472619934,0,0
Canal,2021-06-07,2021,Colusa,64.803,84.632,58.77643852,91.41781845,-6.026561478,6.785818451,0,0
Canal,2021-06-08,2021,Colusa,58.195,80.58,53.88889923,83.29693756,-4.306100769,2.716937561,0,0
Canal,2021-06-09,2021,Colusa,57.463,79.831,51.64105873,75.69373932,-5.821941269,-4.137260681,0,0
Canal,2021-06-10,2021,Colusa,56.165,82.441,50.06137924,74.45407982,-6.103620758,-7.986920181,0,0
Canal,2021-06-11,2021,Colusa,60.132,84.227,50.69731941,75.29683762,-9.434680588,-8.930162384,0,0
Canal,2021-06-12,2021,Colusa,66.087,94.991,54.18337917,80.44357872,-11.90362083,-14.54742128,0,0
Canal,2021-06-13,2021,Colusa,70.974,94.563,60.89251862,88.53997726,-10.08148138,-6.023022736,0,0
Canal,2021-06-14,2021,Colusa,68.484,90.239,63.93362007,90.79376068,-4.550379929,0.554760681,0,0
Canal,2021-06-15,2021,Colusa,63.604,91.029,55.04971981,86.45791702,-8.55428019,-4.571082977,0,0
Canal,2021-06-16,2021,Colusa,62.62,99.959,54.94945927,86.75941963,-7.670540733,-13.19958037,0,0
Canal,2021-06-17,2021,Colusa,69.514,107.55,61.24351807,98.02562103,-8.270481934,-9.524378967,0,0
Canal,2021-06-18,2021,Colusa,74.856,109.315,63.36247864,106.25252,-11.49352136,-3.062480011,0,0
Canal,2021-06-19,2021,Colusa,75.942,107.496,66.32995796,105.4979584,-9.612042038,-1.998041626,0,0
Canal,2021-06-20,2021,Colusa,74.077,102.367,66.97274055,100.9158768,-7.104259445,-1.45112323,0,0
Canal,2021-06-21,2021,Colusa,72.437,94.134,65.45497932,97.53116074,-6.982020676,3.397160736,0,0
Canal,2021-06-22,2021,Colusa,67.586,93.092,60.99547768,93.08623657,-6.590522324,-0.005763428,0,0
Canal,2021-06-23,2021,Colusa,67.714,95.374,59.34487972,87.16927834,-8.369120277,-8.204721664,0,0
Canal,2021-06-24,2021,Colusa,67.928,88.626,60.22327957,88.53385925,-7.704720428,-0.092140747,0,0
Canal,2021-06-25,2021,Colusa,68.571,96.676,59.5997591,87.91735802,-8.971240898,-8.758641983,0,0
Canal,2021-06-26,2021,Colusa,70.072,102.925,61.50271988,92.91973877,-8.569280121,-10.00526123,0,0
Canal,2021-06-27,2021,Colusa,73.904,101.962,63.07556038,100.6561394,-10.82843962,-1.305860626,0,0
Canal,2021-06-28,2021,Colusa,72.61,99.266,65.61553764,96.68047562,-6.994462357,-2.585524384,0,0
Canal,2021-06-29,2021,Colusa,72.783,97.696,63.27391853,96.55105667,-9.509081467,-1.144943329,0,0
Canal,2021-06-30,2021,Colusa,74.683,97.014,62.85037842,96.76796112,-11.83262158,-0.246038879,0,0
Canal,2021-07-01,2021,Colusa,69.514,96.337,62.43439827,92.02495728,-7.07960173,-4.312042725,0,0
Canal,2021-07-02,2021,Colusa,71.533,100.207,61.59109802,90.70988007,-9.941901978,-9.497119934,0,0
Canal,2021-07-03,2021,Colusa,72.437,97.599,61.58857803,95.39024124,-10.84842197,-2.208758759,0,0
Canal,2021-07-04,2021,Colusa,73.386,98.332,61.78621864,93.38935623,-11.59978136,-4.942643768,0,0
Canal,2021-07-05,2021,Colusa,70.243,97.794,62.76037979,93.18523712,-7.482620209,-4.608762878,0,0
Canal,2021-07-06,2021,Colusa,69.728,98.087,60.45457954,93.19369659,-9.273420456,-4.893303406,0,0
Canal,2021-07-07,2021,Colusa,69.3,98.38,58.92979908,92.59880066,-10.37020092,-5.781199341,0,0
Canal,2021-07-08,2021,Colusa,70.543,126.16,58.87399883,94.94977875,-11.66900117,-31.21022125,0,0
Canal,2021-07-09,2021,Colusa,70.459,125.643,60.18295975,98.7526413,-10.27604025,-26.8903587,0,0
Canal,2021-07-10,2021,Colusa,76.725,129.47,65.3313179,104.5205597,-11.3936821,-24.94944031,0,0
Canal,2021-07-11,2021,Colusa,78.514,123.667,71.0850193,105.7508568,-7.428980698,-17.91614322,0,0
Canal,2021-07-12,2021,Colusa,68.571,118.71,62.82410049,99.83822098,-5.746899506,-18.87177902,0,0
Canal,2021-07-13,2021,Colusa,67.971,111.331,59.6100193,93.0387207,-8.360980698,-18.2922793,0,0
Canal,2021-07-14,2021,Colusa,64.033,111.996,59.30348015,89.26447754,-4.729519852,-22.73152246,0,0
Canal,2021-07-15,2021,Colusa,65.574,112.273,58.7010191,90.40567551,-6.872980904,-21.86732449,0,0
Canal,2021-07-16,2021,Colusa,62.319,114.123,57.04627895,87.59443893,-5.272721046,-26.52856107,0,0
Canal,2021-07-17,2021,Colusa,65.701,117.88,56.48953991,91.29343948,-9.211460091,-26.58656052,0,0
Canal,2021-07-18,2021,Colusa,68.227,118.413,59.09161911,95.47285843,-9.13538089,-22.94014157,0,0
Canal,2021-07-19,2021,Colusa,74.856,108.081,62.86549835,98.23117523,-11.99050165,-9.849824768,0,0
Canal,2021-07-20,2021,Colusa,70.286,108.135,65.80939827,95.58643646,-4.47660173,-12.54856354,0,0
Canal,2021-07-21,2021,Colusa,60.948,86.437,62.01409912,92.90678177,1.066099121,6.469781769,0,0
Canal,2021-07-22,2021,Colusa,56.34,87.073,58.68139992,92.99840088,2.341399918,5.925400879,0,0
Canal,2021-07-23,2021,Colusa,54.516,89.685,60.31327991,96.70531845,5.797279915,7.020318451,0,0
Canal,2021-07-24,2021,Colusa,57.592,89.915,59.82223911,101.3044975,2.230239113,11.38949753,0,0
Canal,2021-07-25,2021,Colusa,57.636,87.71,63.55633926,95.38141785,5.920339264,7.671417847,0,0
Canal,2021-07-26,2021,Colusa,57.893,77.421,64.92289772,97.029319,7.02989772,19.608319,0,0
Canal,2021-07-27,2021,Colusa,59.745,88.993,64.65974083,85.20799904,4.914740829,-3.785000961,0,0
Canal,2021-07-28,2021,Colusa,61.633,93.375,63.94280052,83.2092804,2.309800522,-10.1657196,0,0
Canal,2021-07-29,2021,Colusa,60.818,92.386,64.08842087,103.1338379,3.270420868,10.74783789,0,0
Canal,2021-07-30,2021,Colusa,61.547,93.328,68.35747795,101.3826172,6.810477951,8.054617188,0,0
Canal,2021-07-31,2021,Colusa,58.109,85.712,68.33425903,99.91634064,10.22525903,14.20434064,0,0
Canal,2021-08-01,2021,Colusa,57.117,86.437,65.06276054,93.05384064,7.945760544,6.616840637,0,0
Canal,2021-08-02,2021,Colusa,56.165,85.802,62.25457954,97.13551559,6.089579544,11.33351559,0,0
Canal,2021-08-03,2021,Colusa,53.865,90.612,60.39337883,91.12442169,6.52837883,0.512421692,0,0
Canal,2021-08-04,2021,Colusa,55.949,86.301,60.1579401,97.93507996,4.208940102,11.63407996,0,0
Canal,2021-08-05,2021,Colusa,55.256,79.347,58.20727978,95.35082092,2.951279778,16.00382092,0,0
Canal,2021-08-06,2021,Colusa,56.642,89.546,57.10280018,87.40507927,0.460800179,-2.140920731,0,0
Canal,2021-08-07,2021,Colusa,60.003,83.422,61.75147781,95.42966156,1.748477814,12.00766156,0,0
Canal,2021-08-08,2021,Colusa,57.42,83.779,61.05056038,88.19545975,3.630560379,4.416459747,0,0
Canal,2021-08-09,2021,Colusa,56.858,85.532,60.75841846,92.35633926,3.900418465,6.824339264,0,0
Canal,2021-08-10,2021,Colusa,57.031,91.495,60.69865971,94.0989151,3.667659706,2.6039151,0,0
Canal,2021-08-11,2021,Colusa,59.616,91.123,61.30543976,98.76739731,1.689439758,7.644397308,0,0
Canal,2021-08-12,2021,Colusa,58.712,85.082,65.73776054,102.5671974,7.025760544,17.48519742,0,0
Canal,2021-08-13,2021,Colusa,58.368,86.029,64.30531845,93.81397781,5.937318451,7.784977814,0,0
Canal,2021-08-14,2021,Colusa,60.474,92.104,64.60898056,92.11783981,4.13498056,0.013839813,0,0
